Source,Target,TE,Weight,Normalized
58658349,81147404,0.022814426611368184,0,0.16382154761457446
58658349,306243059,0.03527172317550778,0,0.25327256196591363
58658349,2598357146,0.009845874568154207,0,0.07069940598771299
58658349,1298648659362373632,0.023857854555130863,0,0.1713139989254621
58658349,19215993,0.0038020811041232006,0,0.02730126955385444
58658349,2414195305,0.0021210558065959113,0,0.015230478974224092
58658349,910767907377889281,0.037920912439375974,0,0.27229536243000896
58658349,1089306632016654336,0.0021456587491918136,0,0.015407143161345276
58658349,12837932,0.020558808263113917,0,0.14762482722648823
58658349,305818642,0.015109517965096613,0,0.10849558741568133
58658349,2591349990,0.013738395942552883,0,0.0986500920399784
3111226033,58658349,0.030163762493905736,0,0.21659427772634926
3111226033,3301926908,0.0,0,0.0
3111226033,128128069,0.06238446923435438,1,0.4479586741835215
3111226033,20207761,1.5717605604319594e-05,0,0.00011286202887133304
3111226033,884130463878529024,0.047623891196144956,0,0.3419686890264869
3111226033,154902138,0.05012554036301403,1,0.359932061285906
3111226033,1358718719577489410,0.028270430948579776,0,0.20299899833641102
3111226033,239666710,0.06167288199541998,1,0.44284904225058797
3111226033,1104740466,0.09267769513041607,1,0.6654825783809594
3111226033,763336831295328256,0.07792928593425852,1,0.5595799729583172
3111226033,25144145,0.03039314034511965,0,0.21824135109858317
3111226033,18454808,0.02495963896854429,0,0.17922548540801364
3111226033,250402748,0.021839417852325183,0,0.15682038792886052
3111226033,314024592,0.02888242545928356,0,0.20739349352066258
3111226033,22653760,0.026802203742149273,0,0.19245622830302275
3111226033,1403131600653590528,0.02423074443817607,0,0.1739915765289178
3111226033,14957366,0.018531781541709667,0,0.13306953463846088
3111226033,1136055528273133569,0.023486113073748614,0,0.16864466754887475
3111226033,179261808,0.05239287691385541,1,0.37621292554119445
3111226033,1318962022143254530,0.05189466981827137,1,0.3726354936459536
3111226033,125177569,0.02425695931717991,0,0.17417981540610256
3111226033,1877444256,0.01550601088559183,0,0.11134264927527603
3111226033,1148457028920078336,0.027511356978853384,0,0.1975483826101077
3111226033,262675787,0.044169381496004,0,0.3171631948991589
3111226033,16309969,0.0,0,0.0
3111226033,958321766,0.020014819421579583,0,0.14371865437264986
3111226033,48817182,0.017981385469891583,0,0.12911735394936605
3111226033,126075164,0.024714791778530164,0,0.17746733271452422
3111226033,3245582817,0.018815586424962,0,0.13510742741512194
3111226033,922902086194311168,0.013312119537392543,0,0.09558916653023329
3111226033,400472437,0.033869645935327236,0,0.24320478918011434
3111226033,1163887880,0.018526083306398863,0,0.13302861782108083
3111226033,484265155,0.05461339642691606,1,0.3921576148088482
3111226033,151543424,0.02438855189861073,0,0.1751247306876399
3111226033,326890702,0.012406967347977657,0,0.0890896197731485
3111226033,38833974,0.052064945448363174,1,0.37385817689449014
3111226033,50361094,0.06780767252744892,1,0.4869005933313165
3111226033,74912769,0.06780767252744892,1,0.4869005933313165
3111226033,20295438,0.02009907967201346,0,0.14432369454585287
3111226033,20453796,0.029992295104266854,0,0.21536303691479736
3111226033,1471594463722041344,0.04523136451195114,0,0.3247888829857559
3111226033,587575999,0.016048046195444792,0,0.1152347945758996
3111226033,170554164,0.0525920998960139,1,0.37764346849603386
3111226033,4784417526,0.024538253049065383,0,0.17619967657889204
3111226033,2493306794,0.03405733307076368,0,0.24455249769448145
3111226033,1908515251,0.07905809487760959,1,0.5676855121073396
3111226033,852163986644717568,0.040054237760659056,0,0.2876139440297678
3111226033,1327793130,0.007175861581452278,0,0.05152707844762185
3111226033,81147404,0.03392129715664764,0,0.24357567656453255
3111226033,306243059,0.06806973919084901,1,0.48878239238363186
3111226033,2598357146,0.0513498028571942,1,0.3687230153563071
3111226033,1298648659362373632,0.058161156301634126,1,0.417632702267395
3111226033,19215993,0.008104572279908186,0,0.05819578971961359
3111226033,2414195305,0.005241536956425681,0,0.037637443653866454
3111226033,910767907377889281,0.028069831888253807,0,0.2015585742980416
3111226033,1089306632016654336,0.004549891520696489,0,0.03267100607417933
3111226033,12837932,0.0338877601877005,0,0.24333486059975676
3111226033,305818642,0.01009147921106846,0,0.07246299765665674
3111226033,2591349990,0.03721391015841503,0,0.2672186533017443
3301926908,58658349,0.030163762493905736,0,0.21659427772634926
3301926908,3111226033,0.0,0,0.0
3301926908,128128069,0.06238446923435438,1,0.4479586741835215
3301926908,20207761,1.5717605604319594e-05,0,0.00011286202887133304
3301926908,884130463878529024,0.047623891196144956,0,0.3419686890264869
3301926908,154902138,0.05012554036301403,1,0.359932061285906
3301926908,1358718719577489410,0.028270430948579776,0,0.20299899833641102
3301926908,239666710,0.06167288199541998,1,0.44284904225058797
3301926908,1104740466,0.09267769513041607,1,0.6654825783809594
3301926908,763336831295328256,0.07792928593425852,1,0.5595799729583172
3301926908,25144145,0.03039314034511965,0,0.21824135109858317
3301926908,18454808,0.02495963896854429,0,0.17922548540801364
3301926908,250402748,0.021839417852325183,0,0.15682038792886052
3301926908,314024592,0.02888242545928356,0,0.20739349352066258
3301926908,22653760,0.026802203742149273,0,0.19245622830302275
3301926908,1403131600653590528,0.02423074443817607,0,0.1739915765289178
3301926908,14957366,0.018531781541709667,0,0.13306953463846088
3301926908,1136055528273133569,0.023486113073748614,0,0.16864466754887475
3301926908,179261808,0.05239287691385541,1,0.37621292554119445
3301926908,1318962022143254530,0.05189466981827137,1,0.3726354936459536
3301926908,125177569,0.02425695931717991,0,0.17417981540610256
3301926908,1877444256,0.01550601088559183,0,0.11134264927527603
3301926908,1148457028920078336,0.027511356978853384,0,0.1975483826101077
3301926908,262675787,0.044169381496004,0,0.3171631948991589
3301926908,16309969,0.0,0,0.0
3301926908,958321766,0.020014819421579583,0,0.14371865437264986
3301926908,48817182,0.017981385469891583,0,0.12911735394936605
3301926908,126075164,0.024714791778530164,0,0.17746733271452422
3301926908,3245582817,0.018815586424962,0,0.13510742741512194
3301926908,922902086194311168,0.013312119537392543,0,0.09558916653023329
3301926908,400472437,0.033869645935327236,0,0.24320478918011434
3301926908,1163887880,0.018526083306398863,0,0.13302861782108083
3301926908,484265155,0.05461339642691606,1,0.3921576148088482
3301926908,151543424,0.02438855189861073,0,0.1751247306876399
3301926908,326890702,0.012406967347977657,0,0.0890896197731485
3301926908,38833974,0.052064945448363174,1,0.37385817689449014
3301926908,50361094,0.06780767252744892,1,0.4869005933313165
3301926908,74912769,0.06780767252744892,1,0.4869005933313165
3301926908,20295438,0.02009907967201346,0,0.14432369454585287
3301926908,20453796,0.029992295104266854,0,0.21536303691479736
3301926908,1471594463722041344,0.04523136451195114,0,0.3247888829857559
3301926908,587575999,0.016048046195444792,0,0.1152347945758996
3301926908,170554164,0.0525920998960139,1,0.37764346849603386
3301926908,4784417526,0.024538253049065383,0,0.17619967657889204
3301926908,2493306794,0.03405733307076368,0,0.24455249769448145
3301926908,1908515251,0.07905809487760959,1,0.5676855121073396
3301926908,852163986644717568,0.040054237760659056,0,0.2876139440297678
3301926908,1327793130,0.007175861581452278,0,0.05152707844762185
3301926908,81147404,0.03392129715664764,0,0.24357567656453255
3301926908,306243059,0.06806973919084901,1,0.48878239238363186
3301926908,2598357146,0.0513498028571942,1,0.3687230153563071
3301926908,1298648659362373632,0.058161156301634126,1,0.417632702267395
3301926908,19215993,0.008104572279908186,0,0.05819578971961359
3301926908,2414195305,0.005241536956425681,0,0.037637443653866454
3301926908,910767907377889281,0.028069831888253807,0,0.2015585742980416
3301926908,1089306632016654336,0.004549891520696489,0,0.03267100607417933
3301926908,12837932,0.0338877601877005,0,0.24333486059975676
3301926908,305818642,0.01009147921106846,0,0.07246299765665674
3301926908,2591349990,0.03721391015841503,0,0.2672186533017443
128128069,58658349,0.03271690756289715,0,0.23492742208327466
128128069,3111226033,0.06324925282265262,1,0.454168349675261
128128069,3301926908,0.06324925282265262,1,0.454168349675261
128128069,20207761,0.0173638778070939,0,0.12468327095851989
128128069,884130463878529024,0.043009688930909,0,0.30883589244237425
128128069,154902138,0.05961297502170695,1,0.4280576493252197
128128069,1358718719577489410,0.03816371828828696,0,0.2740388570448878
128128069,239666710,0.027852176399252932,0,0.19999567466167018
128128069,1104740466,0.07415364191774027,1,0.5324685378754157
128128069,763336831295328256,0.014231891060563141,0,0.1021936890520722
128128069,25144145,0.02723667464408539,0,0.19557599531540995
128128069,18454808,0.08888340839178545,1,0.6382372771422162
128128069,250402748,0.026114097936756685,0,0.1875152074357345
128128069,314024592,0.0128105448289724,0,0.09198755311353787
128128069,22653760,0.021862394947271102,0,0.15698537753468528
128128069,1403131600653590528,0.04626608031875247,0,0.33221877582062526
128128069,14957366,0.030646885019900774,0,0.2200633931787855
128128069,1136055528273133569,0.10655184710590646,1,0.7651074818327115
128128069,179261808,0.04282550219507405,0,0.30751331893971506
128128069,1318962022143254530,0.03439474085767488,0,0.24697529212936148
128128069,125177569,0.0252795135409673,0,0.1815223806309151
128128069,1877444256,0.01352086659332562,0,0.09708809816439073
128128069,1148457028920078336,0.024365420670119153,0,0.1749586343086133
128128069,262675787,0.008958508520588961,0,0.06432757461587695
128128069,16309969,0.00870277065437944,0,0.06249122020120072
128128069,958321766,0.03184939392918772,0,0.22869814319444184
128128069,48817182,0.06689581222721931,1,0.4803528782325961
128128069,126075164,0.043610081471190734,0,0.3131470783775136
128128069,3245582817,0.011108271007028114,0,0.07976418512252591
128128069,922902086194311168,0.02901473321432148,0,0.20834354418645148
128128069,400472437,0.017183930523368734,0,0.12339113931694683
128128069,1163887880,0.039577619858623805,0,0.28419153575879597
128128069,484265155,0.0339298697832088,0,0.24363723327048414
128128069,151543424,0.02844602960734212,0,0.20425990418898926
128128069,326890702,0.06836125519505859,1,0.49087565572868713
128128069,38833974,0.08322920783587062,1,0.5976366562556233
128128069,50361094,0.009607097799191429,0,0.0689848426330329
128128069,74912769,0.009607097799191429,0,0.0689848426330329
128128069,20295438,0.022027411674528725,0,0.15817029864193616
128128069,20453796,0.034516603323241704,0,0.247850339223262
128128069,1471594463722041344,0.05727013644889493,1,0.4112346343379424
128128069,587575999,0.034068861714420445,0,0.24463528041253613
128128069,170554164,0.028977506041272298,0,0.2080762302974759
128128069,4784417526,0.033955937545106715,0,0.24382441575679906
128128069,2493306794,0.023049568231659656,0,0.16551000837674645
128128069,1908515251,0.031314040143861334,0,0.22485397532963175
128128069,852163986644717568,0.043311322461572946,0,0.31100180582023634
128128069,1327793130,0.005277692325338056,0,0.03789706133309621
128128069,81147404,0.011150085291982768,0,0.08006443728272067
128128069,306243059,0.032926112274790316,0,0.23642963996735342
128128069,2598357146,0.03127395071473076,0,0.22456610869002563
128128069,1298648659362373632,0.05784499685045867,1,0.4153624838890498
128128069,19215993,0.0037560153693213744,0,0.026970489381475383
128128069,2414195305,0.0005041154073684809,0,0.003619857190287877
128128069,910767907377889281,0.03709854551567525,0,0.2663902645530121
128128069,1089306632016654336,0.05654124606506737,1,0.40600075523354656
128128069,12837932,0.017446931052548253,0,0.12527964409717093
128128069,305818642,0.028924072168974982,0,0.20769254238789575
128128069,2591349990,0.08021444840371149,1,0.5759888382203523
20207761,58658349,0.005960132678149566,0,0.04279740078306994
20207761,3111226033,0.03939469334938347,0,0.2828780114544617
20207761,3301926908,0.03939469334938347,0,0.2828780114544617
20207761,128128069,5.867488553511306e-05,0,0.00042132159261370914
20207761,884130463878529024,0.011747763550418656,0,0.08435613301281464
20207761,154902138,0.001972049689340438,0,0.014160523846766849
20207761,1358718719577489410,0.008119452218803839,0,0.05830263678878698
20207761,239666710,0.039442690990957804,0,0.28322266389997347
20207761,1104740466,0.005122449673313297,0,0.036782324068657835
20207761,763336831295328256,0.02889562763006947,0,0.20748829318785833
20207761,25144145,0.03365102476356375,0,0.24163495535041993
20207761,18454808,0.023443828717982857,0,0.16834103999252933
20207761,250402748,0.013106460206236549,0,0.09411240664994926
20207761,314024592,0.014381173589072017,0,0.1032656289815182
20207761,22653760,0.04253097364894974,0,0.305398423699757
20207761,1403131600653590528,0.0063251685808128994,0,0.04541858200001941
20207761,14957366,0.016008568802814614,0,0.1149513227329894
20207761,1136055528273133569,0.0187771233538172,0,0.1348312390213356
20207761,179261808,0.02495379556278084,0,0.17918352617792582
20207761,1318962022143254530,0.010306740764353544,0,0.07400870736927814
20207761,125177569,0.0007726022418860441,0,0.00554775700096682
20207761,1877444256,0.011602701853371348,0,0.08331450123680299
20207761,1148457028920078336,0.008013135663149427,0,0.05753921884359619
20207761,262675787,0.0016878498170435391,0,0.01211979480699589
20207761,16309969,0.01791510333635436,0,0.12864140765975587
20207761,958321766,0.017082033653449007,0,0.12265945742058863
20207761,48817182,0.006477010136670102,0,0.04650889731218846
20207761,126075164,0.030941557000602405,0,0.222179318366804
20207761,3245582817,0.023023802977336208,0,0.1653249980799789
20207761,922902086194311168,0.00357740993818269,0,0.025687993062811477
20207761,400472437,0.005716228124040908,0,0.04104601679236237
20207761,1163887880,0.01737429304100305,0,0.12475805871307669
20207761,484265155,0.012492104656834696,0,0.08970095776267091
20207761,151543424,0.0077132172456755715,0,0.05538562102824726
20207761,326890702,0.005380319906526206,0,0.038633990183624754
20207761,38833974,0.060750783011527774,1,0.43622780713614606
20207761,50361094,0.009589820050399076,0,0.06886077782111917
20207761,74912769,0.009589820050399076,0,0.06886077782111917
20207761,20295438,0.007936657768432168,0,0.056990060747961965
20207761,20453796,0.014456521234170343,0,0.1038066711930709
20207761,1471594463722041344,0.004215620571365032,0,0.03027073605315739
20207761,587575999,0.00596080419443615,0,0.04280222268103785
20207761,170554164,0.003951138596104677,0,0.028371593583290482
20207761,4784417526,0.0012574834145945857,0,0.009029500613260891
20207761,2493306794,0.005675903343245356,0,0.04075646018374464
20207761,1908515251,0.006067730734431749,0,0.04357002068716536
20207761,852163986644717568,0.01232773354248293,0,0.08852067255125907
20207761,1327793130,0.0130504519316857,0,0.0937102329564158
20207761,81147404,0.009096732199761879,0,0.06532010523804935
20207761,306243059,0.03570442162643009,0,0.25637960169511725
20207761,2598357146,0.0012574834145945857,0,0.009029500613260891
20207761,1298648659362373632,0.00839705459208972,0,0.06029599174737757
20207761,19215993,0.003951138596104677,0,0.028371593583290482
20207761,2414195305,0.006543912268526887,0,0.04698929556922954
20207761,910767907377889281,0.001644547570523727,0,0.011808858171992813
20207761,1089306632016654336,0.0038328906853900137,0,0.02752250120567125
20207761,12837932,0.010897475357732467,0,0.0782505433340961
20207761,305818642,0.004813736946344903,0,0.0345655777282051
20207761,2591349990,0.014554998018241916,0,0.10451379477962962
884130463878529024,58658349,0.0028086505556858985,0,0.020167830144445835
884130463878529024,3111226033,0.017383206516426237,0,0.12482206292248878
884130463878529024,3301926908,0.017383206516426237,0,0.12482206292248878
884130463878529024,128128069,0.057012169477877475,1,0.40938227358632634
884130463878529024,20207761,0.008247122221687905,0,0.059219385555376765
884130463878529024,154902138,0.024679867710236492,0,0.17721655652740692
884130463878529024,1358718719577489410,0.036665305101186575,0,0.26327933319367003
884130463878529024,239666710,0.01303178619192889,0,0.09357620151979805
884130463878529024,1104740466,0.0045224180674259574,0,0.032473729863395556
884130463878529024,763336831295328256,0.028133056518632887,0,0.2020125658435008
884130463878529024,25144145,0.044460698210813235,0,0.319255027224336
884130463878529024,18454808,0.07374102487498901,1,0.5295056949485645
884130463878529024,250402748,0.02460144993880615,0,0.17665346892958828
884130463878529024,314024592,0.024753059030212875,0,0.1777421150047131
884130463878529024,22653760,0.0357086368036858,0,0.25640986924789266
884130463878529024,1403131600653590528,0.025908214475950306,0,0.18603683816737254
884130463878529024,14957366,0.034495838479920285,0,0.2477012349382043
884130463878529024,1136055528273133569,0.03386770628656269,0,0.24319086131473994
884130463878529024,179261808,0.021560903384420068,0,0.15482048357261735
884130463878529024,1318962022143254530,0.08254549323797253,1,0.5927271669459718
884130463878529024,125177569,0.004942327294456303,0,0.03548893513686377
884130463878529024,1877444256,0.054070933395485445,1,0.38826239820549185
884130463878529024,1148457028920078336,0.044940735135292814,0,0.32270198616921697
884130463878529024,262675787,0.006254609258327346,0,0.04491192287572393
884130463878529024,16309969,0.0,0,0.0
884130463878529024,958321766,0.021320410094923168,0,0.1530935945498325
884130463878529024,48817182,0.0149026333882161,0,0.10701002952113121
884130463878529024,126075164,0.032351471936779175,0,0.23230337060725303
884130463878529024,3245582817,0.035750736763697395,0,0.2567121727298559
884130463878529024,922902086194311168,0.0073754777330067795,0,0.052960444599380804
884130463878529024,400472437,0.015743821841119488,0,0.11305027749832457
884130463878529024,1163887880,0.0317759727318074,0,0.22817093405666905
884130463878529024,484265155,0.013409209505582104,0,0.09628633192989923
884130463878529024,151543424,0.04334599205037619,0,0.31125075468884733
884130463878529024,326890702,0.0171071115793951,0,0.12283953227889804
884130463878529024,38833974,0.02391203947384028,0,0.1717030798079912
884130463878529024,50361094,0.02271326017155869,0,0.16309511065349871
884130463878529024,74912769,0.02271326017155869,0,0.16309511065349871
884130463878529024,20295438,0.024031280880137052,0,0.1725593060920014
884130463878529024,20453796,0.025012016661980555,0,0.17960158930689205
884130463878529024,1471594463722041344,0.015391192773130093,0,0.11051818494846742
884130463878529024,587575999,0.010674367071288873,0,0.07664848927446818
884130463878529024,170554164,0.046893233062580565,0,0.3367221163969539
884130463878529024,4784417526,0.02856025768740813,0,0.20508013172204198
884130463878529024,2493306794,0.023511784963816673,0,0.168829007433141
884130463878529024,1908515251,0.038850178561669405,0,0.27896806198512497
884130463878529024,852163986644717568,0.028466776899908765,0,0.20440888244888497
884130463878529024,1327793130,0.028097587323886567,0,0.20175787531478553
884130463878529024,81147404,0.02912263866210396,0,0.20911837134967115
884130463878529024,306243059,0.0095298044321281,0,0.06842982894680918
884130463878529024,2598357146,0.0405414735184277,0,0.2911125950040178
884130463878529024,1298648659362373632,0.0657672715898626,1,0.4722492656848413
884130463878529024,19215993,0.008108920691951198,0,0.05822701397971387
884130463878529024,2414195305,0.039118744101828466,0,0.28089652695048506
884130463878529024,910767907377889281,0.00784912504782642,0,0.05636152223586968
884130463878529024,1089306632016654336,0.005269403031656459,0,0.03783753913064585
884130463878529024,12837932,0.01952311733401136,0,0.1401879324166308
884130463878529024,305818642,0.022539350911533345,0,0.16184633571792084
884130463878529024,2591349990,0.03207597118104428,0,0.23032510654906338
154902138,58658349,0.01547817819418406,0,0.11114279351477983
154902138,3111226033,0.07705439790163501,1,0.5532977413714653
154902138,3301926908,0.07705439790163501,1,0.5532977413714653
154902138,128128069,0.01504630145457772,0,0.10804165417578838
154902138,20207761,0.0041401739494106955,0,0.029728983127195515
154902138,884130463878529024,0.03910772949053937,0,0.2808174352994657
154902138,1358718719577489410,0.009353673899424542,0,0.06716510391377685
154902138,239666710,0.08405486129771092,1,0.6035653534881285
154902138,1104740466,0.020599868075204364,0,0.14791966180971064
154902138,763336831295328256,0.048550871018827456,0,0.3486249715509691
154902138,25144145,0.034139297397434945,0,0.24514105172975062
154902138,18454808,0.0955699883610253,1,0.686251014128429
154902138,250402748,0.028250406742053376,0,0.20285521227687997
154902138,314024592,0.030917918875196647,0,0.22200958215766564
154902138,22653760,0.025184259290758165,0,0.1808383968099783
154902138,1403131600653590528,0.029059099363835314,0,0.20866212029615894
154902138,14957366,0.036875426891332025,0,0.2647881362609371
154902138,1136055528273133569,0.046417291303398216,0,0.333304563245528
154902138,179261808,0.02744869821953385,0,0.19709845436522164
154902138,1318962022143254530,0.0355799961466364,0,0.2554861505902654
154902138,125177569,0.022279126613875593,0,0.1599777659793342
154902138,1877444256,0.016613124393315495,0,0.11929240191687504
154902138,1148457028920078336,0.07933772168725382,1,0.569693403758126
154902138,262675787,0.021983940635448982,0,0.15785814997303607
154902138,16309969,0.00267579919636278,0,0.019213876067152982
154902138,958321766,0.04993698136989281,0,0.3585780922997044
154902138,48817182,0.010528476537581226,0,0.07560090594391042
154902138,126075164,0.04749683244133708,0,0.34105632939522473
154902138,3245582817,0.04189829258986448,0,0.3008553864360403
154902138,922902086194311168,0.02360959806677338,0,0.1695313653830606
154902138,400472437,0.01026571311618652,0,0.07371410374271323
154902138,1163887880,0.01377834748246747,0,0.09893696855061276
154902138,484265155,0.0244828215203982,0,0.17580164427382525
154902138,151543424,0.044656158258152494,0,0.3206585500039083
154902138,326890702,0.021770590668210535,0,0.15632616661829749
154902138,38833974,0.05020855989192651,1,0.36052819231914873
154902138,50361094,0.03572985563916399,0,0.2565622334745213
154902138,74912769,0.03572985563916399,0,0.2565622334745213
154902138,20295438,0.06310455515187352,1,0.4531293318306729
154902138,20453796,0.010655956946300255,0,0.07651629330834601
154902138,1471594463722041344,0.029263001839518764,0,0.21012626487879163
154902138,587575999,0.010453479273710636,0,0.07506237968403866
154902138,170554164,0.03845758324088097,0,0.2761489872771175
154902138,4784417526,0.04013590757181699,0,0.28820038326338043
154902138,2493306794,0.023394038857632842,0,0.16798351831920405
154902138,1908515251,0.05185754960244974,1,0.3723689477753396
154902138,852163986644717568,0.011832877864362408,0,0.08496730588478461
154902138,1327793130,0.00923256273251289,0,0.0662954516040849
154902138,81147404,0.019532496862647682,0,0.14025528317338098
154902138,306243059,0.04757122050869466,0,0.3415904812512483
154902138,2598357146,0.05336418909716757,1,0.38318754155051377
154902138,1298648659362373632,0.04405810871456427,0,0.3163641882191596
154902138,19215993,0.021729014049597834,0,0.1560276210479118
154902138,2414195305,0.0013337883914571272,0,0.009577417052856486
154902138,910767907377889281,0.005493240302780803,0,0.039444827746487776
154902138,1089306632016654336,0.036546933982976613,0,0.26242935611082013
154902138,12837932,0.01148897802304454,0,0.08249789452552533
154902138,305818642,0.006953930794037748,0,0.04993347955176124
154902138,2591349990,0.07743907262204022,1,0.5560599413205791
1358718719577489410,58658349,0.010494685340674919,0,0.07535826446677675
1358718719577489410,3111226033,0.028822334237728883,0,0.2069620017684994
1358718719577489410,3301926908,0.028822334237728883,0,0.2069620017684994
1358718719577489410,128128069,0.030211917858881707,0,0.21694006272242616
1358718719577489410,20207761,0.00014902161754517713,0,0.0010700664290249323
1358718719577489410,884130463878529024,0.03424603939277381,0,0.24590752459228435
1358718719577489410,154902138,0.011809772641853074,0,0.08480139624462858
1358718719577489410,239666710,0.03253007885876857,0,0.23358587763113756
1358718719577489410,1104740466,0.026706164612364736,0,0.19176660856631544
1358718719577489410,763336831295328256,0.019334438374511705,0,0.13883310199840151
1358718719577489410,25144145,0.02872663756993793,0,0.20627484111852454
1358718719577489410,18454808,0.012821395933185858,0,0.09206547068367264
1358718719577489410,250402748,0.03739765098418665,0,0.2685380248972105
1358718719577489410,314024592,0.024610164143400608,0,0.1767160422524779
1358718719577489410,22653760,0.030082014923136707,0,0.21600728013113288
1358718719577489410,1403131600653590528,0.011244948251057726,0,0.08074561139380765
1358718719577489410,14957366,0.06546139487100656,1,0.47005288361853526
1358718719577489410,1136055528273133569,0.04323014345696998,0,0.31041889087810753
1358718719577489410,179261808,0.009511593694294057,0,0.06829906470250029
1358718719577489410,1318962022143254530,0.013822413101766759,0,0.09925338666942742
1358718719577489410,125177569,0.012432607641517195,0,0.08927373277499998
1358718719577489410,1877444256,0.020270841195927466,0,0.14555704742153763
1358718719577489410,1148457028920078336,0.024624552401089923,0,0.17681935874963528
1358718719577489410,262675787,0.027695689000875177,0,0.19887199935651706
1358718719577489410,16309969,0.0029712196649939304,0,0.021335175856649447
1358718719577489410,958321766,0.05045901644916074,1,0.36232662370273144
1358718719577489410,48817182,0.07334717603815144,1,0.526677619228056
1358718719577489410,126075164,0.031800215104692726,0,0.22834500913256622
1358718719577489410,3245582817,0.01300018484096829,0,0.09334928447694338
1358718719577489410,922902086194311168,0.03482463821069755,0,0.25006221826111397
1358718719577489410,400472437,0.02657938684254551,0,0.1908562665792606
1358718719577489410,1163887880,0.06945357380215125,1,0.49871917192790427
1358718719577489410,484265155,0.010550517161266261,0,0.07575917111287477
1358718719577489410,151543424,0.06471026196736075,1,0.4646592896073594
1358718719577489410,326890702,0.0053860371635251255,0,0.038675043588368506
1358718719577489410,38833974,0.02267437435204935,0,0.16281588666769375
1358718719577489410,50361094,0.047683877720348565,0,0.34239942898758496
1358718719577489410,74912769,0.047683877720348565,0,0.34239942898758496
1358718719577489410,20295438,0.008083886865766951,0,0.058047255784687654
1358718719577489410,20453796,0.05542163388184428,1,0.39796125445151315
1358718719577489410,1471594463722041344,0.00030406663648194714,0,0.002183384566921778
1358718719577489410,587575999,0.005639794536328038,0,0.04049717684813964
1358718719577489410,170554164,0.11355673967135801,1,0.8154068980965543
1358718719577489410,4784417526,0.013622884643146285,0,0.09782065020661099
1358718719577489410,2493306794,0.00894239511276875,0,0.06421187048482785
1358718719577489410,1908515251,0.023236995191027395,0,0.16685584866768838
1358718719577489410,852163986644717568,0.011764612279279494,0,0.0844771171990201
1358718719577489410,1327793130,0.01961211485702214,0,0.14082698910658614
1358718719577489410,81147404,0.01571185580365837,0,0.1128207417831742
1358718719577489410,306243059,0.07500271131583508,1,0.5385653758629528
1358718719577489410,2598357146,0.022037986788532145,0,0.15824623443343125
1358718719577489410,1298648659362373632,0.030969280586325334,0,0.22237839068170023
